IMEI,Time-UTC,Date,Lat,Lon,Alt-m,Alt-ft,V_Vel-m/s,V_Vel-ft/s
300234064804710,09:42:42 PM,2019-08-06,28.1661167,-80.3677333,8,27,0,-1
300234064804710,09:42:13 PM,2019-08-06,28.16605,-80.3677667,1,4,-1,-3
300234064804710,09:41:43 PM,2019-08-06,28.1659667,-80.3678,1,3,0,-1
300234064804710,09:41:11 PM,2019-08-06,28.1658833,-80.3678167,10,32,0,1
300234064804710,09:40:40 PM,2019-08-06,28.1658333,-80.36785,12,38,1,3
300234064804710,09:40:14 PM,2019-08-06,28.16575,-80.3678167,6,18,-1,-3
300234064804710,09:39:43 PM,2019-08-06,28.1656667,-80.3678333,5,15,0,-1
300234064804710,09:39:13 PM,2019-08-06,28.1655667,-80.36785,4,14,-1,-2
300234064804710,09:38:44 PM,2019-08-06,28.1654833,-80.36785,6,20,-1,-3
300234064804710,09:38:13 PM,2019-08-06,28.1654,-80.36785,8,25,0,-1
300234064804710,09:37:42 PM,2019-08-06,28.1653333,-80.3678833,4,14,0,0
300234064804710,09:37:12 PM,2019-08-06,28.1652833,-80.3678833,4,13,0,0
300234064804710,09:36:42 PM,2019-08-06,28.1652167,-80.3679167,14,46,1,2
300234064804710,09:36:12 PM,2019-08-06,28.1651167,-80.36795,1,4,0,0
300234064804710,09:35:45 PM,2019-08-06,28.1649833,-80.3679,5,17,0,0
300234064804710,09:35:14 PM,2019-08-06,28.1648833,-80.3679167,5,17,-1,-2
300234064804710,09:34:43 PM,2019-08-06,28.16475,-80.3679333,-6,-19,-1,-2
300234064804710,09:34:13 PM,2019-08-06,28.1647167,-80.3678833,-16,-53,0,2
300234064804710,09:33:45 PM,2019-08-06,28.1646667,-80.3679167,-4,-14,0,-1
300234064804710,09:33:16 PM,2019-08-06,28.1645833,-80.36795,1,2,0,0
300234064804710,09:32:49 PM,2019-08-06,28.1644833,-80.36795,-6,-21,0,-1
300234064804710,09:32:00 PM,2019-08-06,28.16435,-80.3679833,-6,-20,0,-1
300234064804710,09:31:03 PM,2019-08-06,28.1641333,-80.3679833,-6,-18,0,-1
300234064804710,09:30:49 PM,2019-08-06,28.1640667,-80.3680167,2,6,0,1
300234064804710,09:29:59 PM,2019-08-06,28.1638833,-80.3680333,-1,-4,0,0
300234064804710,09:29:27 PM,2019-08-06,28.16375,-80.368,4,13,0,0
300234064804710,09:28:59 PM,2019-08-06,28.1634667,-80.368,2,6,-1,-3
300234064804710,09:28:30 PM,2019-08-06,28.1633,-80.3680167,3,11,-1,-2
300234064804710,09:28:00 PM,2019-08-06,28.1630833,-80.3680667,11,36,-1,-3
300234064804710,09:27:28 PM,2019-08-06,28.1625333,-80.3682667,31,103,-7,-23
300234064804710,09:27:00 PM,2019-08-06,28.1606167,-80.3681333,316,1037,-10,-31
300234064804710,09:26:04 PM,2019-08-06,28.1571833,-80.3681333,803,2634,-10,-33
300234064804710,09:25:30 PM,2019-08-06,28.156,-80.3688167,1121,3677,-9,-30
300234064804710,09:25:08 PM,2019-08-06,28.1552833,-80.3693,1340,4398,-10,-33
300234064804710,09:24:32 PM,2019-08-06,28.15405,-80.3711,1647,5403,-10,-33
300234064804710,09:23:59 PM,2019-08-06,28.1528833,-80.3720833,1956,6416,-9,-28
300234064804710,09:23:32 PM,2019-08-06,28.1527333,-80.3726,2203,7229,-9,-30
300234064804710,09:22:59 PM,2019-08-06,28.1525833,-80.3726333,2511,8238,-10,-32
300234064804710,09:22:32 PM,2019-08-06,28.15245,-80.3735167,2755,9037,-10,-31
300234064804710,09:22:00 PM,2019-08-06,28.1535333,-80.3743167,3069,10067,-10,-34
300234064804710,09:21:33 PM,2019-08-06,28.1537,-80.37605,3333,10935,-11,-37
300234064804710,09:21:01 PM,2019-08-06,28.1536667,-80.3777333,3684,12087,-11,-37
300234064804710,09:20:36 PM,2019-08-06,28.15355,-80.379,3948,12953,-12,-40
300234064804710,09:20:03 PM,2019-08-06,28.1529333,-80.38035,4311,14144,-11,-35
300234064804710,09:19:30 PM,2019-08-06,28.1525167,-80.3818333,4673,15330,-10,-33
300234064804710,09:19:00 PM,2019-08-06,28.1528333,-80.3834,5008,16430,-12,-38
300234064804710,09:18:47 PM,2019-08-06,28.1528667,-80.3840833,5161,16932,-13,-41
300234064804710,09:18:00 PM,2019-08-06,28.15345,-80.3865667,5718,18760,-11,-36
300234064804710,09:17:52 PM,2019-08-06,28.1535167,-80.3875167,5811,19065,-13,-43
300234064804710,09:17:00 PM,2019-08-06,28.1530167,-80.3906833,6479,21258,-13,-43
300234064804710,09:16:33 PM,2019-08-06,28.15245,-80.3922167,6840,22441,-15,-49
300234064804710,09:16:00 PM,2019-08-06,28.15325,-80.3962833,7304,23963,-13,-41
300234064804710,09:15:33 PM,2019-08-06,28.1537167,-80.4003667,7672,25170,-13,-43
300234064804710,09:15:03 PM,2019-08-06,28.1543,-80.4047167,8085,26524,-12,-40
300234064804710,09:14:30 PM,2019-08-06,28.15465,-80.4098333,8537,28009,-14,-45
300234064804710,09:14:18 PM,2019-08-06,28.1547333,-80.4114833,8699,28541,-12,-41
300234064804710,09:13:24 PM,2019-08-06,28.15705,-80.41725,9465,31054,-14,-47
300234064804710,09:12:53 PM,2019-08-06,28.1584,-80.4206833,9909,32510,-15,-48
300234064804710,09:12:44 PM,2019-08-06,28.1587333,-80.4218833,10060,33005,-17,-57
300234064804710,09:11:51 PM,2019-08-06,28.1575667,-80.4269167,10918,35820,-15,-50
300234064804710,09:11:23 PM,2019-08-06,28.1562667,-80.4288667,11332,37178,-16,-53
300234064804710,09:10:16 PM,2019-08-06,28.1522167,-80.43445,12467,40902,-19,-64
300234064804710,09:09:41 PM,2019-08-06,28.1488333,-80.4360667,13086,42933,-18,-59
300234064804710,09:09:10 PM,2019-08-06,28.1453667,-80.4375833,13666,44836,-20,-65
300234064804710,09:09:04 PM,2019-08-06,28.14475,-80.4378167,13790,45243,-20,-66
300234064804710,09:08:12 PM,2019-08-06,28.13995,-80.4401667,14829,48652,-21,-68
300234064804710,09:07:42 PM,2019-08-06,28.1401,-80.4418333,15412,50564,-21,-70
300234064804710,09:06:39 PM,2019-08-06,28.1395167,-80.4435,15736,51627,12,39
300234064804710,09:06:08 PM,2019-08-06,28.1398,-80.4454833,15397,50515,10,32
300234064804710,09:05:10 PM,2019-08-06,28.1415833,-80.45085,14842,48694,10,33
300234064804710,09:04:41 PM,2019-08-06,28.1401,-80.4515333,14542,47710,13,41
300234064804710,09:04:10 PM,2019-08-06,28.1378167,-80.4524667,14281,46854,9,29
300234064804710,09:03:40 PM,2019-08-06,28.1352833,-80.4526,14060,46129,6,20
300234064804710,09:03:09 PM,2019-08-06,28.1325833,-80.45315,13829,45371,7,22
300234064804710,09:02:11 PM,2019-08-06,28.1275167,-80.4549667,13397,43953,6,21
300234064804710,09:01:42 PM,2019-08-06,28.1245167,-80.4565833,13158,43169,9,29
300234064804710,09:01:11 PM,2019-08-06,28.12085,-80.4581,12908,42349,8,27
300234064804710,09:00:41 PM,2019-08-06,28.118,-80.4597,12682,41608,8,25
300234064804710,09:00:11 PM,2019-08-06,28.1150833,-80.4612667,12426,40768,9,31
300234064804710,08:59:41 PM,2019-08-06,28.1125833,-80.4642,12169,39925,8,25
300234064804710,08:59:14 PM,2019-08-06,28.1101833,-80.4667833,11939,39170,9,28
300234064804710,08:58:41 PM,2019-08-06,28.1078667,-80.4704667,11661,38258,5,16
300234064804710,08:58:28 PM,2019-08-06,28.1068833,-80.47155,11576,37979,7,23
300234064804710,08:57:35 PM,2019-08-06,28.1045167,-80.4770667,11275,36991,8,27
300234064804710,08:57:05 PM,2019-08-06,28.1040833,-80.4799,11039,36217,9,31
300234064804710,08:56:38 PM,2019-08-06,28.1026167,-80.4832167,10790,35400,8,27
300234064804710,08:56:05 PM,2019-08-06,28.1010667,-80.4874167,10492,34423,10,33
300234064804710,08:54:35 PM,2019-08-06,28.1,-80.4989167,9873,32391,7,24
300234064804710,08:54:05 PM,2019-08-06,28.0996833,-80.5025,9651,31664,6,21
300234064804710,08:53:35 PM,2019-08-06,28.0988833,-80.5066167,9424,30920,6,20
300234064804710,08:53:08 PM,2019-08-06,28.0980667,-80.5107167,9294,30493,5,16
300234064804710,08:52:36 PM,2019-08-06,28.0968167,-80.5148167,9056,29710,7,22
300234064804710,08:52:07 PM,2019-08-06,28.0955167,-80.5186667,8905,29215,7,22
300234064804710,08:51:36 PM,2019-08-06,28.0949,-80.5232667,8683,28487,7,23
300234064804710,08:51:06 PM,2019-08-06,28.0944167,-80.5277167,8480,27821,5,16
300234064804710,08:50:36 PM,2019-08-06,28.094,-80.5329833,8329,27326,5,17
300234064804710,08:50:06 PM,2019-08-06,28.0934833,-80.5374667,8172,26812,9,28
300234064804710,08:49:38 PM,2019-08-06,28.0930333,-80.5415,8002,26253,6,20
300234064804710,08:49:07 PM,2019-08-06,28.0923833,-80.5460167,7796,25576,7,22
300234064804710,08:48:37 PM,2019-08-06,28.0921,-80.55045,7625,25015,5,17
300234064804710,08:48:07 PM,2019-08-06,28.0915833,-80.5551,7470,24506,7,22
300234064804710,08:47:37 PM,2019-08-06,28.0909833,-80.5593833,7276,23870,7,22
300234064804710,08:47:10 PM,2019-08-06,28.0898667,-80.5627,7125,23377,6,19
300234064804710,08:46:37 PM,2019-08-06,28.08815,-80.5655333,6925,22721,6,19
300234064804710,08:45:40 PM,2019-08-06,28.0860667,-80.5695833,6589,21618,5,18
300234064804710,08:45:08 PM,2019-08-06,28.0854333,-80.5715333,6418,21056,5,17
300234064804710,08:44:40 PM,2019-08-06,28.08465,-80.5736667,6263,20548,5,18
300234064804710,08:44:08 PM,2019-08-06,28.0842167,-80.5757333,6061,19884,6,19
300234064804710,08:43:40 PM,2019-08-06,28.08355,-80.5774333,5870,19260,7,22
300234064804710,08:43:08 PM,2019-08-06,28.0830833,-80.5794667,5665,18587,8,27
300234064804710,08:42:09 PM,2019-08-06,28.0818,-80.5825167,5228,17154,7,24
300234064804710,08:41:42 PM,2019-08-06,28.0807333,-80.58415,5042,16542,6,19
300234064804710,08:41:09 PM,2019-08-06,28.0796833,-80.5861,4813,15792,8,27
300234064804710,08:40:41 PM,2019-08-06,28.0787333,-80.5880833,4603,15102,8,25
300234064804710,08:40:11 PM,2019-08-06,28.0777,-80.5899,4389,14399,7,24
300234064804710,08:39:40 PM,2019-08-06,28.07635,-80.5920667,4169,13676,9,29
300234064804710,08:39:12 PM,2019-08-06,28.0752,-80.5941167,3960,12991,7,22
300234064804710,08:38:40 PM,2019-08-06,28.0735167,-80.5968333,3728,12232,7,23
300234064804710,08:38:10 PM,2019-08-06,28.07225,-80.5991833,3511,11518,7,24
300234064804710,08:37:41 PM,2019-08-06,28.0712333,-80.6016,3324,10905,8,25
300234064804710,08:37:10 PM,2019-08-06,28.07,-80.6034,3115,10219,7,22
300234064804710,08:36:42 PM,2019-08-06,28.0689,-80.6055667,2916,9566,8,25
300234064804710,08:36:11 PM,2019-08-06,28.0684,-80.6074167,2693,8834,7,23
300234064804710,08:35:40 PM,2019-08-06,28.0679667,-80.60905,2502,8207,7,24
300234064804710,08:35:11 PM,2019-08-06,28.0673167,-80.6105,2295,7529,6,20
300234064804710,08:34:42 PM,2019-08-06,28.06685,-80.6119333,2097,6879,5,17
300234064804710,08:34:11 PM,2019-08-06,28.0662667,-80.61385,1888,6194,6,20
300234064804710,08:33:43 PM,2019-08-06,28.0658667,-80.61555,1693,5555,8,25
300234064804710,08:33:12 PM,2019-08-06,28.0655,-80.6172667,1511,4958,8,25
300234064804710,08:32:44 PM,2019-08-06,28.06545,-80.6190167,1276,4187,7,23
300234064804710,08:32:12 PM,2019-08-06,28.0652667,-80.6207333,1043,3421,7,24
300234064804710,08:31:44 PM,2019-08-06,28.0651167,-80.6222,854,2800,6,20
300234064804710,08:31:14 PM,2019-08-06,28.0647,-80.62315,650,2132,7,25
300234064804710,08:30:56 PM,2019-08-06,28.0643833,-80.62365,496,1626,6,21
300234064804710,08:30:13 PM,2019-08-06,28.0632333,-80.6237333,244,801,5,18
300234064804710,08:29:43 PM,2019-08-06,28.0625667,-80.6236,37,120,7,21
300234064804710,04:18:04 PM,2019-08-06,28.0625667,-80.6235833,4,14,-1,-3
300234064804710,04:17:34 PM,2019-08-06,28.0625833,-80.62365,5,18,-1,-2
300234064804710,04:17:04 PM,2019-08-06,28.0625833,-80.6236333,1,3,-1,-2
300234064804710,04:16:41 PM,2019-08-06,28.0625833,-80.6236167,9,31,0,1
