IMEI,Time-UTC,Date,Lat,Lon,Alt-m,Alt-ft,V_Vel-m/s,V_Vel-ft/s
300234060252680,04:23:05 PM,2018-11-12,46.9135833,-109.70425,5312,17427,7,22
300234060252680,04:22:52 PM,2018-11-12,46.9163167,-109.70425,5228,17151,7,22
300234060252680,04:22:45 PM,2018-11-12,46.9177,-109.7041167,5179,16991,7,22
300234060252680,04:22:33 PM,2018-11-12,46.9201333,-109.7038,5108,16757,6,19
300234060252680,04:22:24 PM,2018-11-12,46.92195,-109.7035333,5054,16581,6,21
300234060252680,04:22:15 PM,2018-11-12,46.92365,-109.7033667,4997,16395,6,19
300234060252680,04:22:05 PM,2018-11-12,46.9255,-109.7035333,4931,16177,6,21
300234060252680,04:21:58 PM,2018-11-12,46.9267333,-109.70375,4887,16033,6,21
300234060252680,04:21:45 PM,2018-11-12,46.9288833,-109.7045333,4802,15755,6,20
300234060252680,04:21:34 PM,2018-11-12,46.9304833,-109.7053333,4734,15532,7,24
300234060252680,04:21:25 PM,2018-11-12,46.9319167,-109.7060333,4673,15330,7,22
300234060252680,04:20:56 PM,2018-11-12,46.9371833,-109.7082333,4485,14714,7,23
300234060252680,04:20:45 PM,2018-11-12,46.9395,-109.7088,4413,14477,6,21
300234060252680,04:20:39 PM,2018-11-12,46.9407833,-109.7091833,4374,14350,6,20
300234060252680,04:20:29 PM,2018-11-12,46.9429167,-109.7096167,4313,14151,7,21
300234060252680,04:20:20 PM,2018-11-12,46.94485,-109.7099167,4257,13966,6,20
300234060252680,04:20:11 PM,2018-11-12,46.9468,-109.7101333,4200,13780,6,19
300234060252680,04:20:04 PM,2018-11-12,46.94825,-109.7103333,4157,13639,7,22
300234060252680,04:19:53 PM,2018-11-12,46.9505333,-109.7104667,4086,13405,6,21
300234060252680,04:19:42 PM,2018-11-12,46.9526667,-109.7104833,4013,13165,6,20
300234060252680,04:19:33 PM,2018-11-12,46.9543333,-109.7102833,3957,12982,6,19
300234060252680,04:19:29 PM,2018-11-12,46.9550167,-109.7101833,3935,12911,6,19
300234060252680,04:19:19 PM,2018-11-12,46.9568,-109.7098833,3877,12720,6,18
300234060252680,04:19:10 PM,2018-11-12,46.9583667,-109.7098167,3824,12546,7,22
300234060252680,04:19:04 PM,2018-11-12,46.9593333,-109.7097667,3785,12417,6,21
300234060252680,04:18:57 PM,2018-11-12,46.96045,-109.7099,3741,12275,6,19
300234060252680,04:18:45 PM,2018-11-12,46.96235,-109.7103167,3665,12023,6,21
300234060252680,04:18:38 PM,2018-11-12,46.9634167,-109.7105667,3618,11870,6,21
300234060252680,04:18:30 PM,2018-11-12,46.9646167,-109.7107833,3573,11723,5,16
300234060252680,04:18:19 PM,2018-11-12,46.96625,-109.71115,3505,11498,6,20
300234060252680,04:18:10 PM,2018-11-12,46.9675667,-109.7115833,3447,11310,6,21
300234060252680,04:18:06 PM,2018-11-12,46.9681667,-109.7117167,3424,11232,6,20
300234060252680,04:17:56 PM,2018-11-12,46.9696333,-109.7122,3363,11035,7,21
300234060252680,04:17:37 PM,2018-11-12,46.9724333,-109.71345,3239,10627,7,22
300234060252680,04:17:29 PM,2018-11-12,46.97365,-109.71395,3187,10455,6,21
300234060252680,04:17:18 PM,2018-11-12,46.9752667,-109.7146667,3118,10230,6,20
300234060252680,04:17:08 PM,2018-11-12,46.9764833,-109.7152,3057,10028,6,18
300234060252680,04:17:04 PM,2018-11-12,46.977,-109.7154333,3033,9952,5,18
300234060252680,04:16:55 PM,2018-11-12,46.9780833,-109.7159,2981,9779,6,20
300234060252680,04:16:47 PM,2018-11-12,46.97905,-109.7163667,2936,9634,6,19
300234060252680,04:16:39 PM,2018-11-12,46.9800167,-109.7170333,2886,9469,6,21
300234060252680,04:16:06 PM,2018-11-12,46.9822833,-109.7200833,2682,8798,7,23
300234060252680,04:15:56 PM,2018-11-12,46.9824667,-109.7211333,2614,8576,6,20
300234060252680,04:15:45 PM,2018-11-12,46.9826,-109.7222667,2546,8354,6,20
300234060252680,04:15:37 PM,2018-11-12,46.9828,-109.7230833,2498,8195,6,19
300234060252680,04:15:27 PM,2018-11-12,46.9831,-109.7241833,2439,8003,6,21
300234060252680,04:15:16 PM,2018-11-12,46.9835833,-109.7254833,2372,7782,6,19
300234060252680,04:15:07 PM,2018-11-12,46.9839833,-109.7264333,2320,7610,6,20
300234060252680,04:15:03 PM,2018-11-12,46.9841833,-109.7269,2296,7533,5,18
300234060252680,04:14:55 PM,2018-11-12,46.9845333,-109.7278667,2255,7397,6,21
300234060252680,04:14:44 PM,2018-11-12,46.9851667,-109.72945,2189,7182,6,18
300234060252680,04:14:34 PM,2018-11-12,46.9856667,-109.7310333,2133,6996,6,19
300234060252680,04:14:11 PM,2018-11-12,46.9862833,-109.73375,1991,6532,6,21
300234060252680,04:14:02 PM,2018-11-12,46.9864167,-109.7345667,1936,6350,6,19
300234060252680,04:13:30 PM,2018-11-12,46.9864167,-109.73675,1753,5753,6,20
300234060252680,04:13:15 PM,2018-11-12,46.9862,-109.7376667,1672,5485,5,16
300234060252680,04:13:05 PM,2018-11-12,46.9860167,-109.7383833,1613,5292,6,19
300234060252680,04:10:30 PM,2018-11-12,46.9823833,-109.7426333,1224,4014,0,0
300234060252680,04:10:22 PM,2018-11-12,46.9823833,-109.7426333,1224,4015,0,0
300234060252680,04:10:10 PM,2018-11-12,46.9824,-109.7426333,1222,4010,0,0
300234060252680,04:09:59 PM,2018-11-12,46.9824,-109.7426333,1222,4009,0,-1
300234060252680,04:09:51 PM,2018-11-12,46.9823833,-109.7426333,1224,4014,0,0
300234060252680,04:09:40 PM,2018-11-12,46.9824,-109.74265,1224,4015,0,1
300234060252680,04:09:36 PM,2018-11-12,46.9824,-109.74265,1224,4016,0,0
300234060252680,04:09:25 PM,2018-11-12,46.9824,-109.74265,1223,4013,0,1
300234060252680,04:09:13 PM,2018-11-12,46.9824,-109.74265,1224,4014,0,0
300234060252680,04:09:04 PM,2018-11-12,46.9823833,-109.74265,1223,4013,0,0
300234060252680,04:08:56 PM,2018-11-12,46.9823833,-109.7426333,1223,4012,0,0
300234060252680,04:08:47 PM,2018-11-12,46.9823833,-109.7426333,1223,4012,0,1
300234060252680,04:08:41 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,04:08:34 PM,2018-11-12,46.9823833,-109.7426333,1222,4009,0,0
300234060252680,04:08:26 PM,2018-11-12,46.9823833,-109.7426333,1221,4006,0,0
300234060252680,04:08:10 PM,2018-11-12,46.9823833,-109.7426333,1221,4007,0,0
300234060252680,04:08:00 PM,2018-11-12,46.9823833,-109.7426167,1223,4012,0,0
300234060252680,04:07:51 PM,2018-11-12,46.9823833,-109.7426333,1223,4013,0,0
300234060252680,04:07:43 PM,2018-11-12,46.9823833,-109.74265,1223,4011,0,0
300234060252680,04:07:34 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,04:07:27 PM,2018-11-12,46.9823833,-109.7426333,1222,4009,0,0
300234060252680,04:07:12 PM,2018-11-12,46.9824,-109.7426333,1223,4014,0,-1
300234060252680,04:06:55 PM,2018-11-12,46.9824,-109.7426333,1224,4014,0,0
300234060252680,04:06:46 PM,2018-11-12,46.9824,-109.7426167,1222,4010,0,0
300234060252680,04:06:37 PM,2018-11-12,46.9823833,-109.7426333,1222,4008,0,0
300234060252680,04:06:33 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,04:06:16 PM,2018-11-12,46.9823833,-109.7426333,1224,4015,0,0
300234060252680,04:06:07 PM,2018-11-12,46.9823833,-109.7426333,1224,4017,0,0
300234060252680,04:05:59 PM,2018-11-12,46.9823833,-109.7426333,1224,4015,0,0
300234060252680,04:05:51 PM,2018-11-12,46.9823833,-109.7426333,1224,4014,0,0
300234060252680,04:05:37 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,03:57:55 PM,2018-11-12,46.9824,-109.7426167,1223,4014,0,0
300234060252680,03:57:46 PM,2018-11-12,46.9824,-109.7426167,1224,4017,0,0
300234060252680,03:57:39 PM,2018-11-12,46.9824,-109.7426167,1225,4018,0,1
300234060252680,03:56:47 PM,2018-11-12,46.9824,-109.7426167,1223,4013,0,0
300234060252680,03:56:38 PM,2018-11-12,46.9824,-109.7426167,1224,4015,0,0
300234060252680,03:56:29 PM,2018-11-12,46.9824,-109.7426167,1224,4015,0,0
300234060252680,03:50:22 PM,2018-11-12,46.9823833,-109.7426333,1221,4007,0,0
300234060252680,03:50:09 PM,2018-11-12,46.9823833,-109.7426333,1220,4002,0,0
300234060252680,03:49:58 PM,2018-11-12,46.9823833,-109.7426167,1220,4003,0,0
300234060252680,03:49:51 PM,2018-11-12,46.9823833,-109.7426333,1221,4006,0,0
300234060252680,03:49:41 PM,2018-11-12,46.9823833,-109.7426333,1220,4002,0,-1
300234060252680,03:49:33 PM,2018-11-12,46.9823833,-109.7426333,1221,4006,0,0
300234060252680,03:49:23 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,03:49:07 PM,2018-11-12,46.9823833,-109.7426167,1223,4012,0,0
300234060252680,03:48:57 PM,2018-11-12,46.9823833,-109.7426333,1222,4010,0,0
300234060252680,03:48:41 PM,2018-11-12,46.9823833,-109.7426167,1222,4010,0,0
300234060252680,03:48:31 PM,2018-11-12,46.9823833,-109.7426167,1226,4023,0,0
300234060252680,03:48:21 PM,2018-11-12,46.9823667,-109.7426167,1237,4060,0,1
300234060252680,03:48:12 PM,2018-11-12,46.9823833,-109.7426167,1238,4061,0,0
300234060252680,03:48:05 PM,2018-11-12,46.9823833,-109.7426167,1238,4062,0,0
300234060252680,03:47:55 PM,2018-11-12,46.9823667,-109.7426,1239,4064,0,0
300234060252680,03:47:50 PM,2018-11-12,46.9823833,-109.7426167,1235,4053,0,-1
300234060252680,03:47:42 PM,2018-11-12,46.9824,-109.7426167,1235,4052,0,0
300234060252680,03:47:33 PM,2018-11-12,46.9824,-109.7426333,1234,4048,0,-1
300234060252680,03:47:22 PM,2018-11-12,46.9824,-109.7426333,1232,4042,0,-1
300234060252680,03:47:14 PM,2018-11-12,46.9824,-109.7426333,1234,4047,0,-1
300234060252680,03:47:04 PM,2018-11-12,46.9824,-109.7426333,1230,4036,0,0
300234060252680,03:46:54 PM,2018-11-12,46.9824167,-109.7426167,1233,4045,0,0
300234060252680,03:46:45 PM,2018-11-12,46.9824167,-109.7426167,1232,4041,0,0
300234060252680,03:46:37 PM,2018-11-12,46.9824,-109.7426333,1235,4052,0,0
300234060252680,03:46:33 PM,2018-11-12,46.9824,-109.74265,1237,4058,0,1
300234060252680,03:46:24 PM,2018-11-12,46.9824,-109.7426667,1235,4053,0,2
300234060252680,03:46:15 PM,2018-11-12,46.9824,-109.7426667,1234,4049,0,-1
300234060252680,03:46:07 PM,2018-11-12,46.9824167,-109.74265,1234,4049,0,0
300234060252680,03:45:58 PM,2018-11-12,46.9824167,-109.74265,1236,4053,0,0
300234060252680,03:45:49 PM,2018-11-12,46.9824,-109.74265,1233,4046,0,0
300234060252680,03:45:41 PM,2018-11-12,46.9823833,-109.74265,1225,4018,0,-1
300234060252680,03:45:32 PM,2018-11-12,46.9823833,-109.74265,1228,4028,0,0
300234060252680,03:45:23 PM,2018-11-12,46.9823833,-109.74265,1228,4029,0,0
300234060252680,03:44:49 PM,2018-11-12,46.9824167,-109.7426,1226,4023,0,0
300234060252680,03:44:40 PM,2018-11-12,46.9824167,-109.7426,1227,4026,0,-1
300234060252680,03:43:46 PM,2018-11-12,46.9824,-109.7426167,1226,4023,0,0
300234060252680,03:43:36 PM,2018-11-12,46.9824,-109.7426167,1225,4017,0,0
300234060252680,03:43:28 PM,2018-11-12,46.9824,-109.7426167,1220,4003,0,1
300234060252680,03:43:20 PM,2018-11-12,46.9824,-109.7426167,1218,3995,0,0
300234060252680,03:43:09 PM,2018-11-12,46.9823667,-109.7426,1209,3968,0,-1
300234060252680,03:42:57 PM,2018-11-12,46.9823833,-109.7426167,1218,3996,0,-1
300234060252680,03:42:40 PM,2018-11-12,46.9824,-109.7426167,1223,4011,0,1
300234060252680,03:42:11 PM,2018-11-12,46.9824,-109.7426167,1222,4008,0,1
300234060252680,03:42:02 PM,2018-11-12,46.9824,-109.7426167,1220,4001,0,-1
300234060252680,03:41:53 PM,2018-11-12,46.9824,-109.7426167,1222,4009,0,0
300234060252680,03:41:47 PM,2018-11-12,46.9824,-109.7426167,1221,4007,0,0
300234060252680,03:41:33 PM,2018-11-12,46.9824,-109.7426167,1223,4013,0,0
300234060252680,03:41:19 PM,2018-11-12,46.9824,-109.7426,1225,4018,0,0
300234060252680,03:41:12 PM,2018-11-12,46.9824,-109.7426,1226,4023,0,-1
300234060252680,03:41:03 PM,2018-11-12,46.9824,-109.7426167,1226,4023,0,-1
300234060252680,03:40:56 PM,2018-11-12,46.9823833,-109.7426333,1225,4018,0,-1
300234060252680,03:40:44 PM,2018-11-12,46.9823833,-109.7426,1222,4010,-1,-2
300234060252680,03:40:25 PM,2018-11-12,46.9823833,-109.7425,1218,3995,0,0
300234060252680,03:40:13 PM,2018-11-12,46.9823833,-109.7425,1219,4001,0,0
300234060252680,03:40:00 PM,2018-11-12,46.9823667,-109.7425,1220,4004,0,-1
300234060252680,03:39:55 PM,2018-11-12,46.98235,-109.7425,1226,4021,0,1
300234060252680,03:39:43 PM,2018-11-12,46.9822833,-109.7425333,1235,4053,0,-1
300234060252680,03:39:35 PM,2018-11-12,46.98235,-109.7425333,1214,3982,-1,-2
300234060252680,03:39:24 PM,2018-11-12,46.98235,-109.7425333,1217,3991,0,-1
300234060252680,03:39:00 PM,2018-11-12,46.9823667,-109.7425,1217,3994,0,-1
300234060252680,03:38:51 PM,2018-11-12,46.98235,-109.7425,1219,3998,0,0
300234060252680,03:38:40 PM,2018-11-12,46.98235,-109.7425,1221,4006,0,-1
300234060252680,03:38:16 PM,2018-11-12,46.9824,-109.7425167,1225,4019,0,0
300234060252680,03:38:08 PM,2018-11-12,46.9824333,-109.7424833,1226,4022,0,-1
300234060252680,03:37:41 PM,2018-11-12,46.9823667,-109.7425,1230,4034,0,1
300234060252680,03:37:30 PM,2018-11-12,46.9823833,-109.7425167,1230,4036,0,0
300234060252680,03:36:42 PM,2018-11-12,46.9824167,-109.7425,1230,4035,0,1
300234060252680,03:36:31 PM,2018-11-12,46.9824167,-109.7425,1229,4032,0,-1
300234060252680,03:36:22 PM,2018-11-12,46.9824,-109.7425,1229,4032,0,0
300234060252680,03:36:14 PM,2018-11-12,46.9824,-109.7425167,1228,4028,0,1
300234060252680,03:36:06 PM,2018-11-12,46.9824,-109.7425167,1228,4028,0,0
300234060252680,03:35:57 PM,2018-11-12,46.9824,-109.7425167,1228,4028,0,0
300234060252680,03:35:48 PM,2018-11-12,46.9824,-109.7425167,1227,4025,0,-1
300234060252680,03:35:39 PM,2018-11-12,46.9824167,-109.7425,1229,4031,0,0
300234060252680,03:35:31 PM,2018-11-12,46.9824333,-109.7425,1231,4037,0,1
300234060252680,03:35:22 PM,2018-11-12,46.9824333,-109.7424833,1231,4038,0,0
300234060252680,03:35:16 PM,2018-11-12,46.9824333,-109.7424833,1233,4044,0,-1
300234060252680,03:35:05 PM,2018-11-12,46.9824333,-109.7424833,1233,4044,0,0
300234060252680,03:34:59 PM,2018-11-12,46.9824333,-109.7424833,1232,4042,0,0
300234060252680,03:34:50 PM,2018-11-12,46.9824167,-109.7424833,1233,4047,0,0
300234060252680,03:34:40 PM,2018-11-12,46.9824167,-109.7425,1232,4043,0,-1
300234060252680,03:34:33 PM,2018-11-12,46.9824,-109.7425,1231,4040,0,-1
300234060252680,03:34:23 PM,2018-11-12,46.9824,-109.7425,1231,4040,0,0
300234060252680,03:34:14 PM,2018-11-12,46.9824167,-109.7425,1231,4040,0,0
300234060252680,03:34:07 PM,2018-11-12,46.9824167,-109.7425,1231,4039,0,-1
300234060252680,03:33:59 PM,2018-11-12,46.9824167,-109.7425,1231,4040,0,0
300234060252680,03:33:50 PM,2018-11-12,46.9824167,-109.7425,1231,4040,0,0
300234060252680,03:33:41 PM,2018-11-12,46.9824167,-109.7425,1230,4034,0,0
300234060252680,03:33:33 PM,2018-11-12,46.9824167,-109.7425,1229,4033,0,-1
300234060252680,03:33:25 PM,2018-11-12,46.9824167,-109.7425167,1230,4036,0,-1
300234060252680,03:33:14 PM,2018-11-12,46.9824167,-109.7425167,1230,4036,0,1
300234060252680,03:33:05 PM,2018-11-12,46.9824167,-109.7425167,1229,4032,0,1
300234060252680,03:32:49 PM,2018-11-12,46.9824167,-109.7425,1231,4038,0,1
300234060252680,03:32:40 PM,2018-11-12,46.9824167,-109.7425167,1230,4034,0,1
300234060252680,03:32:31 PM,2018-11-12,46.9824167,-109.7425167,1230,4035,0,1
300234060252680,03:32:24 PM,2018-11-12,46.9824,-109.7425167,1229,4031,0,0
300234060252680,03:32:14 PM,2018-11-12,46.9824,-109.7425167,1228,4028,0,0
300234060252680,03:32:05 PM,2018-11-12,46.9824167,-109.7425167,1228,4030,0,0
300234060252680,03:31:56 PM,2018-11-12,46.9824167,-109.7425167,1229,4033,0,-1
300234060252680,03:31:49 PM,2018-11-12,46.9824167,-109.7425,1231,4038,0,1
300234060252680,03:31:41 PM,2018-11-12,46.9824167,-109.7425,1232,4042,0,0
300234060252680,03:31:32 PM,2018-11-12,46.9824167,-109.7425,1233,4045,0,0
300234060252680,03:31:23 PM,2018-11-12,46.9824167,-109.7425,1231,4040,0,0
300234060252680,03:31:14 PM,2018-11-12,46.9824167,-109.7425,1233,4044,0,1
300234060252680,03:31:04 PM,2018-11-12,46.9824167,-109.7425,1232,4041,0,0
300234060252680,03:30:55 PM,2018-11-12,46.9824167,-109.7425,1229,4033,0,-1
300234060252680,03:30:47 PM,2018-11-12,46.9824167,-109.7425167,1230,4034,0,0
300234060252680,03:30:38 PM,2018-11-12,46.9824167,-109.7425,1230,4034,0,-1
300234060252680,03:30:29 PM,2018-11-12,46.9824,-109.7425,1228,4029,0,1
300234060252680,03:30:21 PM,2018-11-12,46.9824,-109.7425,1228,4028,0,0
300234060252680,03:30:13 PM,2018-11-12,46.9824,-109.7425,1228,4030,0,0
300234060252680,03:30:05 PM,2018-11-12,46.9824,-109.7425,1229,4033,0,0
300234060252680,03:29:54 PM,2018-11-12,46.9824,-109.7425167,1231,4038,0,0
300234060252680,03:29:47 PM,2018-11-12,46.9824,-109.7425167,1231,4040,0,1
300234060252680,03:29:37 PM,2018-11-12,46.9824167,-109.7425,1233,4044,0,1
300234060252680,03:29:29 PM,2018-11-12,46.9824167,-109.7425,1232,4043,0,1
300234060252680,03:29:22 PM,2018-11-12,46.9824167,-109.7425,1232,4043,0,1
300234060252680,03:29:12 PM,2018-11-12,46.9824167,-109.7425,1232,4041,0,0
300234060252680,03:29:04 PM,2018-11-12,46.9824167,-109.7425167,1231,4039,0,0
300234060252680,03:28:54 PM,2018-11-12,46.9824,-109.7425167,1231,4038,0,1
300234060252680,03:28:46 PM,2018-11-12,46.9824,-109.7425,1231,4038,0,1
300234060252680,03:28:38 PM,2018-11-12,46.9824,-109.7425,1230,4036,0,0
300234060252680,03:28:28 PM,2018-11-12,46.9824,-109.7425,1231,4039,0,1
300234060252680,03:28:21 PM,2018-11-12,46.9824,-109.7425,1232,4041,0,1
300234060252680,03:28:11 PM,2018-11-12,46.9824,-109.7425,1230,4035,0,1
300234060252680,03:28:03 PM,2018-11-12,46.9824,-109.7425,1230,4034,0,0
300234060252680,03:27:56 PM,2018-11-12,46.9824,-109.7425,1230,4036,0,1
300234060252680,03:27:47 PM,2018-11-12,46.9824167,-109.7425,1230,4036,0,1
300234060252680,03:27:38 PM,2018-11-12,46.9824167,-109.7425,1230,4035,0,1
300234060252680,03:27:29 PM,2018-11-12,46.9824167,-109.7425,1231,4038,0,0
300234060252680,03:27:22 PM,2018-11-12,46.9824167,-109.7425,1231,4039,0,1
300234060252680,03:27:12 PM,2018-11-12,46.9824,-109.7425,1231,4039,0,0
300234060252680,03:27:04 PM,2018-11-12,46.9824,-109.7425,1231,4038,0,0
300234060252680,03:26:55 PM,2018-11-12,46.9824,-109.7425,1232,4041,0,-1
300234060252680,03:26:46 PM,2018-11-12,46.9824,-109.7425,1233,4045,0,0
300234060252680,03:26:37 PM,2018-11-12,46.9824167,-109.7425,1233,4044,0,0
300234060252680,03:26:29 PM,2018-11-12,46.9824167,-109.7425,1234,4047,0,0
300234060252680,03:26:20 PM,2018-11-12,46.9824167,-109.7425,1234,4047,0,0
300234060252680,03:26:12 PM,2018-11-12,46.9824167,-109.7425,1233,4047,0,0
300234060252680,03:26:03 PM,2018-11-12,46.9824167,-109.7425,1232,4043,0,0
